date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:06	8808/8808	U-----	200	untouched ('')	application/javascript	etag:%222268-5b8a6d5a51100%22	http://www.familles.org/media/system/js/core.js?3ca16523732eea38944b4a866aaaa5b7	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/media/system/js/core2b40.js	(from http://www.familles.org/tag/3.html)
10:04:06	34239/34239	U-----	200	untouched ('')	application/javascript	etag:%2285bf-5b8a6d5a51100%22	http://www.familles.org/media/jui/js/chosen.jquery.min.js?3ca16523732eea38944b4a866aaaa5b7	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/media/jui/js/chosen.jquery.min2b40.js	(from http://www.familles.org/tag/3.html)
10:04:06	107/107	U-----	200	untouched ('')	image/png	etag:%226b-5b8a6d5a51100%22	http://www.familles.org/media/system/images/arrow.png	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/media/system/images/arrow.png	(from http://www.familles.org/tag/3.html)
10:04:06	77/-1	---M--	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:06%20GMT	http://www.fiancailles.org/livres/le-mariage-et-la-famille/Page-2.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.fiancailles.org/livres/le-mariage-et-la-famille/Page-2.html	(from http://www.fiancailles.org/livres/le-mariage-et-la-famille/)
10:04:07	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:06%20GMT	http://www.familles.org/sexualite-et-chastete/l-etre-r-ou-l-ne-pas-etre-r-homosexuel.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/l-etre-r-ou-l-ne-pas-etre-r-homosexuel.html	(from http://www.familles.org/tag/3.html)
10:04:07	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:07%20GMT	http://www.familles.org/sexualite-et-chastete/handicap-langage-corps.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/handicap-langage-corps.html	(from http://www.familles.org/tag/3.html)
10:04:07	77/-1	---M--	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:07%20GMT	http://www.fiancailles.org/livres/la-sexualite-et-le-corps/Page-2.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.fiancailles.org/livres/la-sexualite-et-le-corps/Page-2.html	(from http://www.fiancailles.org/livres/la-sexualite-et-le-corps/)
10:04:08	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:07%20GMT	http://www.familles.org/sexualite-et-chastete/paperegulationnaissances.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/paperegulationnaissances.html	(from http://www.familles.org/tag/3.html)
10:04:08	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:08%20GMT	http://www.familles.org/sexualite-et-chastete/10-clefs-pour-vivre-la-purete.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/10-clefs-pour-vivre-la-purete.html	(from http://www.familles.org/tag/3.html)
10:04:08	77/-1	---M--	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:08%20GMT	http://www.vocatio.org/table/livres/la-decouverte-de-l-amour/	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.vocatio.org/table/livres/la-decouverte-de-l-amour/index.html	(from http://www.vocatio.org/table/livres/)
10:04:09	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:08%20GMT	http://www.familles.org/sexualite-et-chastete/a-quel-age-peut-on-qfaire-lamourq.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/a-quel-age-peut-on-qfaire-lamourq.html	(from http://www.familles.org/tag/3.html)
10:04:09	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:08%20GMT	http://www.familles.org/sexualite-et-chastete/addictions-sexuelles.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/addictions-sexuelles.html	(from http://www.familles.org/tag/3.html)
